Date,time,zoneAveTemp,zoneCoolTemp
7/17/2023,7:35:00,72.7,73
7/17/2023,7:40:00,72.8,73
7/17/2023,7:45:00,73.1,73
7/17/2023,7:50:00,73.1,73
7/17/2023,7:55:00,73.1,73
7/17/2023,8:00:00,73.1,73
7/17/2023,8:05:00,73.1,73
7/17/2023,8:10:00,73.1,73
7/17/2023,8:15:00,73.3,73
7/17/2023,8:20:00,73.4,73
7/17/2023,8:25:00,73.4,73
7/17/2023,8:30:00,73.5,73
7/17/2023,8:35:00,73.5,73
7/17/2023,8:40:00,73.5,73
7/17/2023,8:45:00,73.5,73
7/17/2023,8:50:00,73.5,73
7/17/2023,8:55:00,73.7,73
7/17/2023,9:00:00,73.7,73
7/17/2023,9:05:00,73.7,73
7/17/2023,9:10:00,73.9,75.5
7/17/2023,9:15:00,74,78
7/17/2023,9:20:00,74.1,78
7/17/2023,9:25:00,74.3,78
7/17/2023,9:30:00,74.3,78
7/17/2023,9:35:00,74.4,78
7/17/2023,9:40:00,74.5,78
7/17/2023,9:45:00,74.5,78
7/17/2023,9:50:00,74.6,78
7/17/2023,9:55:00,74.7,78
7/17/2023,10:00:00,74.7,78
7/17/2023,10:05:00,74.7,78
7/17/2023,10:10:00,74.7,78
7/17/2023,10:15:00,74.8,78
7/17/2023,10:20:00,74.8,78
7/17/2023,10:25:00,74.8,78
7/17/2023,10:30:00,74.9,78
7/17/2023,10:35:00,75,78
7/17/2023,10:40:00,75.1,78
7/17/2023,10:45:00,75.1,78
7/17/2023,10:50:00,75.1,78
7/17/2023,10:55:00,75.2,78
7/17/2023,11:00:00,75.3,78
7/17/2023,11:05:00,75.4,78
7/17/2023,11:10:00,75.5,78
7/17/2023,11:15:00,75.5,78
7/17/2023,11:20:00,75.6,78
7/17/2023,11:25:00,75.6,78
7/17/2023,11:30:00,75.7,78
7/17/2023,11:35:00,75.8,78
7/17/2023,11:40:00,76,78
7/17/2023,11:45:00,76.1,78
7/17/2023,11:50:00,76.2,78
7/17/2023,11:55:00,76.4,78
7/17/2023,12:00:00,76.5,78
7/17/2023,12:05:00,76.7,78
7/17/2023,12:10:00,76.8,78
7/17/2023,12:15:00,77.1,78
7/17/2023,12:20:00,77.3,78
7/17/2023,12:25:00,77.4,78
7/17/2023,12:30:00,77.5,78
7/17/2023,12:35:00,77.5,78
7/17/2023,12:40:00,77.7,78
7/17/2023,12:45:00,77.9,78
7/17/2023,12:50:00,78,78
7/17/2023,12:55:00,78.1,78
7/17/2023,13:00:00,78.3,78
7/17/2023,13:05:00,78.4,78
7/17/2023,13:10:00,78.6,78
7/17/2023,13:15:00,78.7,78
7/17/2023,13:20:00,78.9,78
7/17/2023,13:25:00,78.8,78
7/17/2023,13:30:00,78.2,78
7/17/2023,13:35:00,77.5,78
7/17/2023,13:40:00,77.4,78
7/17/2023,13:45:00,77.9,78
7/17/2023,13:50:00,78.4,78
7/17/2023,13:55:00,78.6,78
7/17/2023,14:00:00,78.9,78
7/17/2023,14:05:00,78.8,78
7/17/2023,14:10:00,77.9,78
7/17/2023,14:15:00,77.7,78
7/17/2023,14:20:00,77.8,78
7/17/2023,14:25:00,78.1,78
7/17/2023,14:30:00,78.3,78
7/17/2023,14:35:00,78.4,78
7/17/2023,14:40:00,78.5,75
7/17/2023,14:45:00,77.5,75
7/17/2023,14:50:00,76,75
7/17/2023,14:55:00,74.9,75
7/17/2023,15:00:00,74.9,75
7/17/2023,15:05:00,75.5,75
7/17/2023,15:10:00,75.9,75
7/17/2023,15:15:00,75.7,75
7/17/2023,15:20:00,74.7,75
7/17/2023,15:25:00,75.1,75
7/17/2023,15:30:00,75.6,75
7/17/2023,15:35:00,75.9,75
7/17/2023,15:40:00,76.1,75
7/17/2023,15:45:00,75.2,75
7/17/2023,15:50:00,74.7,75
7/17/2023,15:55:00,75.1,75
7/17/2023,16:00:00,75.5,75
7/17/2023,16:05:00,75.8,75
7/17/2023,16:10:00,76,75
7/17/2023,16:15:00,75.3,75
7/17/2023,16:20:00,74.7,75
7/17/2023,16:25:00,75,75
7/17/2023,16:30:00,75.4,75
7/17/2023,16:35:00,75.8,75
7/17/2023,16:40:00,76.1,75
7/17/2023,16:45:00,75.4,75
7/17/2023,16:50:00,74.7,75
7/17/2023,16:55:00,74.9,75
7/17/2023,17:00:00,75.2,75
7/17/2023,17:05:00,75.7,75
7/17/2023,17:10:00,76,75
7/17/2023,17:15:00,75.6,75
7/17/2023,17:20:00,74.7,75
7/17/2023,17:25:00,74.9,75
7/17/2023,17:30:00,75.4,75
7/17/2023,17:35:00,75.7,75
7/17/2023,17:40:00,76,75
7/17/2023,17:45:00,75.4,75
7/17/2023,17:50:00,74.7,75
7/17/2023,17:55:00,74.9,75
7/17/2023,18:00:00,75.4,75
7/17/2023,18:05:00,75.8,75
7/17/2023,18:10:00,76,75
7/17/2023,18:15:00,75.1,75.8
7/17/2023,18:20:00,75.2,76
7/17/2023,18:25:00,75.6,76
7/17/2023,18:30:00,75.9,76
7/17/2023,18:35:00,76.3,76
7/17/2023,18:40:00,76.6,76
7/17/2023,18:45:00,77,76
7/17/2023,18:50:00,76.3,76
7/17/2023,18:55:00,75.4,76
7/17/2023,19:00:00,75.6,76
7/17/2023,19:05:00,76,76
7/17/2023,19:10:00,76.3,76
7/17/2023,19:15:00,76.4,76
7/17/2023,19:20:00,76.6,76
7/17/2023,19:25:00,76.8,76
7/17/2023,19:30:00,76.9,76
7/17/2023,19:35:00,76.1,76.4
7/17/2023,19:40:00,75.4,77
7/17/2023,19:45:00,75.9,77
7/17/2023,19:50:00,76.3,77
7/17/2023,19:55:00,76.6,77
